robots_50.aut,eventually-won.mcf,naive,true,00h:00m:00s,176919300,681
robots_50.aut,eventually-won.mcf,improved,true,00h:00m:00s,102896100,597
robots_50.aut,player-II-win.mcf,naive,true,00h:00m:00s,304648800,1375
robots_50.aut,player-II-win.mcf,improved,true,00h:00m:00s,122583600,611
robots_50.aut,player-II-win-infinite.mcf,naive,true,00h:00m:00s,362252000,1863
robots_50.aut,player-II-win-infinite.mcf,improved,true,00h:00m:00s,236937900,1696
robots_100.aut,eventually-won.mcf,naive,true,00h:00m:07s,7625482600,2425
robots_100.aut,eventually-won.mcf,improved,true,00h:00m:05s,5758525100,2123
robots_100.aut,player-II-win.mcf,naive,true,00h:00m:13s,13943823500,4863
robots_100.aut,player-II-win.mcf,improved,true,00h:00m:04s,4214829000,2137
robots_100.aut,player-II-win-infinite.mcf,naive,true,00h:00m:16s,16135789000,6659
robots_100.aut,player-II-win-infinite.mcf,improved,true,00h:00m:12s,12638419600,6056
robots_150.aut,eventually-won.mcf,naive,true,00h:00m:33s,33215172000,3625
robots_150.aut,eventually-won.mcf,improved,true,00h:00m:19s,19415370100,3173
robots_150.aut,player-II-win.mcf,naive,true,00h:01m:05s,65090473500,7263
robots_150.aut,player-II-win.mcf,improved,true,00h:00m:19s,19606763700,3187
robots_150.aut,player-II-win-infinite.mcf,naive,true,00h:01m:17s,77442535200,9959
robots_150.aut,player-II-win-infinite.mcf,improved,true,00h:00m:49s,49980271800,9056
robots_200.aut,eventually-won.mcf,naive,true,00h:00m:13s,13104523700,2681
robots_200.aut,eventually-won.mcf,improved,true,00h:00m:08s,8700088800,2347
robots_200.aut,player-II-win.mcf,naive,true,00h:00m:27s,27150275700,5375
robots_200.aut,player-II-win.mcf,improved,true,00h:00m:07s,7158655400,2361
robots_200.aut,player-II-win-infinite.mcf,naive,true,00h:00m:26s,26838439200,7363
robots_200.aut,player-II-win-infinite.mcf,improved,true,00h:00m:20s,20686505700,6696
robots_250.aut,eventually-won.mcf,naive,true,00h:03m:05s,185362019200,6025
robots_250.aut,eventually-won.mcf,improved,true,00h:01m:57s,117434014800,5273
robots_250.aut,player-II-win.mcf,naive,true,00h:06m:09s,369646205600,12063
robots_250.aut,player-II-win.mcf,improved,true,00h:01m:46s,106374471400,5287
robots_250.aut,player-II-win-infinite.mcf,naive,true,00h:06m:27s,387802416300,16559
robots_250.aut,player-II-win-infinite.mcf,improved,true,00h:04m:32s,272834768600,15056
robots_300.aut,eventually-won.mcf,naive,true,00h:04m:05s,245500271400,7225
robots_300.aut,eventually-won.mcf,improved,true,00h:02m:24s,144512068900,6323
robots_300.aut,player-II-win.mcf,naive,true,00h:08m:06s,486005094700,14463
robots_300.aut,player-II-win.mcf,improved,true,00h:02m:30s,150564119000,6337
robots_300.aut,player-II-win-infinite.mcf,naive,true,00h:09m:14s,554706858700,19859
robots_300.aut,player-II-win-infinite.mcf,improved,true,00h:06m:04s,364749264500,18056
robots_350.aut,eventually-won.mcf,naive,false,00h:00m:00s,19644500,9
robots_350.aut,eventually-won.mcf,improved,false,00h:00m:00s,16345800,9
robots_350.aut,player-II-win.mcf,naive,false,00h:00m:00s,120341600,31
robots_350.aut,player-II-win.mcf,improved,false,00h:00m:00s,87531900,23
robots_350.aut,player-II-win-infinite.mcf,naive,false,00h:00m:00s,130078400,37
robots_350.aut,player-II-win-infinite.mcf,improved,false,00h:00m:00s,184231200,36
robots_400.aut,eventually-won.mcf,naive,true,00h:09m:22s,562397429000,9625
robots_400.aut,eventually-won.mcf,improved,true,00h:06m:50s,410565869000,8423
robots_400.aut,player-II-win.mcf,naive,true,00h:19m:17s,1157260136900,19263
robots_400.aut,player-II-win.mcf,improved,true,00h:05m:48s,348311379000,8437
robots_400.aut,player-II-win-infinite.mcf,naive,true,00h:18m:59s,1139571589100,26459
robots_400.aut,player-II-win-infinite.mcf,improved,true,00h:12m:58s,778811458500,24056
robots_450.aut,eventually-won.mcf,naive,true,00h:11m:27s,687332469900,10825
robots_450.aut,eventually-won.mcf,improved,true,00h:07m:16s,436696322400,9473
robots_450.aut,player-II-win.mcf,naive,true,00h:22m:31s,1351158430700,21663
robots_450.aut,player-II-win.mcf,improved,true,00h:07m:27s,447684576400,9487
robots_450.aut,player-II-win-infinite.mcf,naive,true,00h:25m:02s,1502620481700,29759
robots_450.aut,player-II-win-infinite.mcf,improved,true,00h:16m:42s,1002574911400,27056
robots_500.aut,eventually-won.mcf,naive,true,00h:02m:54s,174418409800,6681
robots_500.aut,eventually-won.mcf,improved,true,00h:01m:51s,111032151600,5847
robots_500.aut,player-II-win.mcf,naive,true,00h:05m:34s,334826149000,13375
robots_500.aut,player-II-win.mcf,improved,true,00h:01m:45s,105625378800,5861
robots_500.aut,player-II-win-infinite.mcf,naive,true,00h:05m:53s,353813506600,18363
robots_500.aut,player-II-win-infinite.mcf,improved,true,00h:03m:53s,233045773700,16696
